1.4096222, -1.0296785, 0.8189447, 0.87599134, 0.8220957, -1.9174953, -0.30204216, -0.82931644, 2.0854495, -1.2728053, 1.0
0.11205205, -0.35823202, -0.4509136, 0.41478142, 1.0606761, 0.23123161, 0.9337864, -1.4857254, -0.21721223, -0.4674052, 1.0
1.6976206, 0.29791817, 0.85716945, -0.3760948, -0.30765426, 0.87159026, 0.35297096, 2.0175848, 0.20404111, -0.1094057, 0.0
0.899415, 0.7067456, 0.43010876, -0.17923671, 0.071301036, 0.4461832, -1.0431756, -0.4496077, 1.1397386, -0.93511814, 0.0
0.95816153, -1.5900291, 1.8719283, 1.0760696, 0.10760417, -1.7691586, 0.03394374, -0.27314726, 0.37067744, 0.39553422, 1.0
-0.5182847, 1.0955902, 1.2877556, -0.40429515, -1.5102775, 1.7420772, 0.032446023, 0.5810365, -1.5424324, 1.554056, 1.0
0.5409993, -0.85861427, -2.072278, 0.45241138, 0.5761954, -0.480461, -0.94284177, -0.0040858565, -0.12558708, -0.02393952, 1.0
-0.26319218, 1.5184562, -0.9093316, -0.24856833, -0.061843153, 0.22544245, 0.73223954, -0.7791496, 1.9646033, -1.4897504, 0.0
1.219056, 0.20007846, -0.21503392, -1.5200822, -2.2959452, 0.6696003, -0.09622058, 0.97298896, -1.117994, 1.8341799, 0.0
-1.2093455, -0.42406827, -0.29300386, 0.4149118, 1.0685581, -0.6481689, -1.7571454, -0.92436296, -0.000767576, -0.5305285, 0.0
0.7520236, 1.0720416, -0.13616434, 0.00509044, 0.14672112, 0.7826519, 1.4578046, 0.03891917, 1.2762831, -1.1179268, 0.0
0.21141785, 2.2569695, 0.45143795, -0.45667195, -1.6281806, 1.6706907, 0.6030117, 1.5477424, 0.79622227, 0.020735253, 0.0
-1.8151847, 0.97817135, 0.6708611, -0.540842, 0.23042354, 0.035527583, 1.0685353, 0.65854007, 0.530355, -0.8032392, 1.0
0.47362837, -0.6330048, 0.41270325, -0.41543764, 0.44731694, -0.49930364, 1.7368445, -1.8161604, 0.078944795, -0.308354, 0.0
1.081518, 1.29904, -1.5771625, -1.453676, -2.2086728, 1.3653306, -1.4574611, 0.20881641, -0.24347357, 1.0109054, 0.0
0.9005466, -0.8997915, 0.6618657, 0.9986186, 0.53318655, -1.3198209, 0.20074895, 0.9059037, 1.1030263, -0.522499, 1.0
-0.14786273, 0.27502355, -2.0206046, -0.3233055, 0.4542719, 0.08383321, 1.2443708, -1.6801652, 0.4585292, -0.73135936, 0.0
-0.16238618, 0.2712022, 1.4285934, -1.7172017, -0.39180413, 0.4493972, -0.8541928, -0.10768933, -0.5788117, 0.11756297, 0.0
0.6862926, 1.7092147, 0.6327819, -0.9467012, -0.09224464, 1.4700058, 0.2743099, 0.74060875, 1.1961854, -1.303658, 0.0
1.2374159, -0.856587, -0.84058505, 0.93159163, 1.0473772, -1.221988, -1.005897, 0.81616503, 1.5109524, -1.1592219, 1.0
-0.84818876, 0.95372576, -1.470181, -0.5333196, -0.10522916, 1.4194725, -0.51044667, 1.1891375, -0.8463818, 0.16402008, 1.0
0.1814339, -0.0041214745, -0.4319972, -0.40805894, 0.49168402, -0.06506493, 0.28915843, -1.1253216, 0.40137187, -0.6802717, 0.0
-0.37097883, 0.41104966, 0.822402, -0.8289255, -0.01909953, 1.1739478, 0.81479067, 0.8502179, -1.1144359, 0.31165263, 1.0
-2.17164, 0.5827627, 0.3251624, -1.3905928, 1.5938505, 0.6342361, 0.3445, 0.59071326, -0.44377202, -1.3640538, 1.0
0.3910093, -0.14336435, -0.10836128, 0.67154914, -0.35438406, -0.1945415, 1.6628015, 0.84745526, 0.12135682, 0.38459566, 0.0
0.6068523, 0.44444507, -0.039959557, -1.4771315, 0.12611817, 0.5593671, 0.056617722, -0.07921641, 0.31106538, -0.7576425, 0.0
-0.2936414, 0.10894486, 1.7875824, -0.077352844, 0.16684248, 0.70350695, -1.5607438, -1.1053532, -0.8028442, 0.2694395, 1.0
0.9854688, 0.60819733, -1.1666429, -0.4695464, -0.44545144, 0.25886676, 1.2408237, 0.30364135, 0.9729989, -0.509508, 0.0
0.10695835, -1.095726, 0.20714995, 1.2439542, -0.7276264, -1.0971636, 0.92576456, -0.027642565, -0.5976987, 1.4595975, 1.0
-1.7350944, 0.8907569, -1.7437621, -1.3710302, 0.3671704, 1.5508885, -0.7201921, -0.6983486, -1.4712541, -0.0029729067, 1.0
-0.4803359, -0.35967562, -0.4083326, 0.51278746, 1.8652893, -0.0005832845, 0.6457606, -0.51653606, 0.14507464, -1.2126321, 0.0
-1.3398521, 1.1716232, 0.019674351, 1.0548288, -1.9662627, 0.2392388, 0.16379662, -0.9637167, -0.12535758, 1.480279, 0.0
-1.5545273, 0.58848506, 0.7890661, -0.14514728, 0.43232828, -0.38014814, 1.359556, -0.10130767, 0.7168288, -0.85618263, 0.0
-1.9998715, 1.1019545, -1.3311406, -0.7025861, 1.7055606, 0.846674, 0.39442876, 0.053143173, 0.351571, -1.8606395, 1.0
-2.7136528, 0.8332164, -0.74201685, -1.9173241, 0.37060907, 0.11916686, 1.4479675, -0.60259885, -0.3944543, -0.6699132, 1.0
0.9055901, -0.9271935, 0.117125995, 0.81202596, 1.9065062, -1.3870744, -1.6166778, -0.86902905, 1.8412142, -1.9680945, 1.0
-0.5554139, 0.30671352, -0.93240434, -0.20575581, 1.0117589, 1.0562949, 1.8015053, 1.0917338, -0.65530133, -0.51014584, 1.0
-0.64868295, 0.7750117, -1.1969883, 0.067987576, 0.0250441, 0.32218516, -0.25139463, 0.3907588, 0.48317116, -0.4597315, 0.0
-0.27640924, -0.3925153, -0.5432685, 0.3245163, -0.918214, -0.461871, 1.1176974, 0.6590482, -0.6664573, 1.2311649, 1.0
-0.61481905, 0.001066924, 0.7060861, 0.2200436, 1.2793401, 0.14702073, 0.78832126, 1.0920489, 0.13386217, -0.94245833, 1.0
1.0479579, -2.2787848, 0.8572133, 1.004166, 1.2040105, -2.0856652, 1.1539918, 0.8314693, 0.2683642, -0.18324725, 1.0
0.4587859, -1.4902406, -1.8578403, 0.72173923, 0.70007557, -0.78430927, 1.2680066, 0.36067227, -0.7271436, 0.4530371, 0.0
1.31173, -1.1769807, -0.91994077, 0.765248, 1.486581, -1.5851581, -0.9023646, 0.6246197, 1.7055057, -1.5395584, 1.0
0.69673675, -2.9515376, 0.7276329, 1.3710561, 0.019662324, -1.4583353, 0.1437263, -0.6108429, -2.3993175, 2.4124813, 0.0
1.3549453, 0.56192476, 0.11307084, -1.3234088, -0.22731678, 0.682566, 1.7378248, 1.3442315, 0.62213963, -0.6841528, 0.0
-0.27633438, 0.2881742, -0.7181485, -0.5390069, 0.07390317, -0.08746188, -1.346541, -0.37235093, 0.40224156, -0.4724647, 0.0
-0.31233776, 0.12297462, 0.82470256, -1.5952533, -2.6129901, 0.2767379, 0.78275025, -1.8957419, -1.8312948, 2.5024664, 0.0
1.0468141, -1.1726836, 0.5612113, 0.9164019, -1.1757945, -1.9545468, 1.3274118, 0.7108806, 0.652795, 1.0302991, 1.0
0.48460057, -1.0409118, 2.043058, 1.1404756, 0.5618632, -1.0422226, -0.24874395, 1.0941032, 0.3057279, -0.02789654, 1.0
0.79704684, -1.8052614, -1.5365801, 0.9988979, 0.29544884, -1.8564849, 0.39434046, -1.065387, 0.1264952, 0.43559328, 1.0
-1.608992, -0.13700216, 0.7487747, 0.5043346, -0.5270146, -0.804021, -1.1566916, 0.74108577, -0.39676058, 0.8104512, 0.0
0.35926437, -1.2706351, 0.8352086, -0.7805903, 0.0045287055, -0.11804853, -1.3104771, 1.1277025, -1.7628375, 1.1042268, 0.0
0.32240167, -0.93202025, -1.1572187, 1.139182, -1.0374087, -1.5053797, -0.16437998, 1.8522696, 0.13865918, 1.2134669, 1.0
1.1784967, -0.26393265, 1.8840814, -0.106278546, 0.8924122, -0.06362302, -2.0430877, 0.2955231, 0.8067369, -1.07907, 0.0
-0.81604594, -1.2199161, 1.5343981, -0.4191883, 0.25556624, -0.8446135, -0.19729117, 0.4502635, -1.3044938, 0.7812205, 1.0
0.52868825, 1.584577, -0.1909287, -1.4506623, -1.9002036, 1.2736033, 0.41387612, -1.11246, 0.1653781, 0.5013436, 0.0
-0.38100055, 0.3626615, 0.96941394, -1.9386046, -3.340431, 0.43109813, 2.1281533, 0.35002676, -2.0857108, 3.027556, 0.0
0.44537985, 0.21429904, 1.8301989, 0.45642826, -1.9126304, 0.36035576, 1.4657779, 0.047461048, -0.79127896, 1.8695241, 0.0
-0.75809133, -0.2600557, 0.30051312, 0.07707092, -0.49924955, -0.09426807, -1.1111835, 0.65277106, -1.0055177, 1.0237259, 0.0
0.53602386, -1.2009599, -1.5660405, 1.1431894, -1.5533127, -1.2565712, -0.5689355, -0.24045447, -0.74941415, 2.1412501, 1.0
-2.3629882, 1.4037362, 1.4835833, -1.6227496, -0.6100408, 0.9422051, -1.5037211, -1.3327749, -0.77819526, 0.1583248, 1.0
-1.8783541, 0.37412453, 1.4472872, -1.575976, 0.74382913, 0.5897829, 0.40710196, 0.6228815, -1.0083518, -0.4292583, 1.0
0.19161998, -0.82062143, 0.62695634, 1.1646428, -0.35941923, -1.5516274, -0.70100856, -1.4921709, 0.652997, 0.41631293, 1.0
1.4142979, -1.9952081, -0.455628, 0.8983422, 0.35450754, -2.7464113, 1.4860439, -0.6390281, 1.3261535, -0.24368516, 1.0
-1.2088854, 1.3298603, -0.2969098, 0.15758437, 0.64529186, 0.4962758, 0.9262129, 0.34062782, 1.1589903, -1.3971281, 0.0
-0.7930702, -0.15022708, 0.2409578, 0.20412548, -0.5335569, -0.3366267, -1.0825635, 0.6767089, -0.55033505, 0.80459267, 1.0
-2.2211723, 0.24867384, 0.9830614, -1.3335605, 0.3903865, 0.09806773, 0.5010509, 0.30717176, -0.9590142, -0.091806054, 1.0
0.74522483, -0.8581525, 0.63676715, 1.0665469, -0.16893783, -1.2062337, 0.23772298, 2.0147884, 0.57749116, 0.28671402, 1.0
0.8467298, -0.045666076, -1.4576803, 0.90468633, -0.29496604, -0.46242455, -1.601625, 1.1263529, 0.9389822, -0.08499574, 1.0
-0.62696743, -0.4346513, 0.23254707, -0.065214105, 0.51900744, -0.25106436, 0.72548634, -0.56041247, -0.49818286, 0.011827592, 1.0
1.456769, -1.5379384, 0.16040161, 0.80884266, -0.07479567, -2.135857, -0.3479317, 0.47040537, 1.0940903, 0.04626363, 1.0
-0.32472134, -0.5466768, -1.8504837, -0.075157255, -0.6509192, -0.27403352, -0.587865, -1.38845, -1.0780942, 1.2050259, 0.0
0.36460626, 0.40853423, 0.82247823, -0.25859457, 0.49692073, 0.21795645, -0.4999412, -0.5405869, 0.83895665, -1.0053426, 0.0
-0.23308395, -0.32137793, 1.0296514, 1.401251, 0.32343966, -1.13792, 1.514891, 0.9350181, 1.06386, -0.37785742, 1.0
1.326393, -1.7475356, 0.6793984, 0.87681335, -0.45701545, -2.2517445, -2.7166479, 2.0948315, 0.63075453, 0.65621465, 1.0
-0.3946531, -0.31475005, -2.2314153, 1.3923246, -0.7327119, -0.54140943, -0.6121515, -0.4285655, -0.31932095, 1.1453727, 1.0
0.6246192, -0.6725169, 0.44195858, 1.2060628, 0.7225398, -1.1092975, -0.106281415, 1.4253644, 1.1589912, -0.69756866, 1.0
-0.7305665, 0.79580075, 0.3552348, 1.2901467, 1.1382091, 0.6294657, 0.2252203, 0.27123567, 0.7681281, -1.1430709, 1.0
0.10759086, -0.089763634, 0.8168159, -0.2913602, 0.60207754, 0.43759638, 1.758018, 0.30556265, -0.345289, -0.30522406, 0.0
1.4389117, -1.1063161, -1.5325576, -0.37312642, 1.5266817, 0.09385714, -0.07728333, 1.5200657, -0.29542, -0.7881553, 0.0
0.8619247, 0.68329793, -0.10979669, 1.472457, -0.46234405, 0.73000866, -0.5004902, 1.2182381, 0.59389704, 0.15511021, 0.0
-0.80203426, -0.10600659, -1.632886, -0.13974075, 0.3859658, 0.33207878, -0.21365972, -0.36247987, -0.878628, 0.20996417, 1.0
-0.58899295, 0.44857204, -0.860027, 1.2663044, 1.6379765, 0.32638523, -0.042701077, -1.4880457, 0.9278591, -1.5096406, 1.0
0.3575239, -0.779731, -0.2494477, 0.90343416, -1.2629448, -0.70181334, -0.008362923, -0.6310982, -0.7416525, 1.7532148, 1.0
0.38180947, -0.75034964, 0.5923873, 2.501156, -0.44257617, -0.40141344, -0.033736885, 1.9992974, -0.48913127, 1.3871785, 0.0
1.9809846, -1.7502608, -1.6605884, 0.5468745, 1.9191288, -2.2184203, 0.39423308, 0.5992641, 2.175863, -2.0233676, 1.0
-0.8435838, -0.4360822, 0.6309267, 1.760049, 0.16801415, -0.9120447, -1.744803, -0.76280147, 0.18256873, 0.3480597, 0.0
1.2818483, 0.20349379, 0.3429192, -0.5303858, -0.019737754, 1.1248329, 0.4440732, -0.11421724, -0.3790605, -0.005035287, 0.0
0.27369067, -0.028583976, -0.25612938, 1.1627208, 0.3476903, -0.35931104, 0.075055666, 0.21174715, 0.852248, -0.43667123, 1.0
-1.0906373, 1.1145185, -0.32844546, -0.20669703, 0.46788988, 1.2744472, 0.5229135, -0.66908234, -0.22178884, -0.5535598, 1.0
-1.651412, -0.47339007, -0.39069954, -1.316347, 1.6987, -0.019346973, -0.4566741, -0.33889142, -0.962109, -0.86409897, 1.0
-0.7460305, -0.18786494, -0.7499599, -0.5668047, -0.16626583, 0.254028, 0.777051, -0.2555411, -1.2041496, 0.7106669, 1.0
-1.642805, -0.30678573, 1.0420005, -1.2259514, 2.3244581, 0.06705571, 2.1216593, -1.0132318, -0.46341208, -1.6186062, 1.0
-0.26212078, 0.28901944, 3.4364798, 0.6331233, 0.2737813, 0.27033144, 0.32604405, 0.9597608, 0.17081459, -0.2148135, 1.0
0.33299276, 1.9253992, -0.119791165, 0.07699222, -2.9437466, 1.5957409, 0.9111367, 0.82467383, -0.20823328, 1.7471492, 0.0
-0.65846264, -0.4453803, -0.15366521, 0.527652, -0.028553143, -0.5029725, 0.52698594, 0.8670435, -0.44848707, 0.5341734, 1.0
1.3962077, 1.352764, -0.33729073, -1.2927433, -0.97795403, 1.0123352, 0.59920394, -1.4724886, 1.1265695, -0.61898154, 0.0
-0.1654421, -0.4792414, 1.3181226, -1.5287147, -1.2186352, 0.12368442, -1.1976413, -0.9155603, -1.7981265, 1.6385413, 0.0
-0.32120144, 0.22018981, 0.34089267, 1.1942314, 0.8576969, 0.38842753, -0.2642498, 0.42508996, 0.22858201, -0.52018005, 1.0
0.7953457, 1.3116562, -0.9208334, -0.21558943, 0.9419461, 1.2271152, -0.42504776, 0.5307647, 1.5238956, -1.9580687, 0.0
-0.8655567, 0.87749636, 1.0148405, -2.2689812, -0.3244205, 0.80523956, 1.0050584, 0.02686198, -0.47702506, -0.26746407, 0.0
0.50736403, -0.7840216, 2.8365605, 1.0681161, -0.27939427, -1.1068014, 0.10439163, -0.20594649, 0.3739487, 0.46453506, 1.0
1.7489467, 0.7898199, -0.26252404, -1.0424687, -0.85165566, 0.73642653, 0.17744166, -0.4176251, 0.85944825, -0.36110356, 0.0
0.20546788, -0.2617174, -1.8274087, 0.16232435, -0.22414155, 0.5195359, -0.6842502, -0.7037346, -1.0560924, 0.8396407, 1.0
0.08903148, 0.18029976, 0.016178116, 0.48641676, 0.68684274, 0.14365295, -0.3867685, 0.87513125, 0.56384236, -0.7459839, 0.0
-1.6052643, 0.17018673, -0.8828824, 0.23941252, 1.9408445, 0.05736637, -0.8646643, 0.8736951, 0.2756545, -1.5180318, 0.0
-0.6380308, 0.08383917, 2.383649, 1.2183027, 0.5319402, 0.017264318, 1.075519, 0.6185056, 0.11906062, -0.16762787, 1.0
1.5820065, 0.00046981417, 0.15300348, -0.91827595, 0.087247215, 0.24532528, 2.0303645, -1.1691673, 0.5968162, -0.65450025, 0.0
-0.9496568, 0.456073, 0.018190632, -0.33114892, 0.36087164, 0.48334563, 1.2817526, -0.34957868, -0.2765191, -0.29476553, 1.0
0.019971684, -0.49801463, 0.6506423, 0.268337, -0.21549875, 0.15198518, 0.61518496, 2.6462557, -1.0732253, 0.9399091, 0.0
2.020134, -1.6837562, 0.5616397, -1.0822511, 0.30109036, -0.1860196, -1.3656334, 1.225243, -1.231485, 0.5922298, 0.0
-0.3836376, 0.66802, 0.2564158, -0.95679945, 0.3388226, 2.2792299, -1.4777882, -0.7857051, -1.9208131, 0.3800466, 1.0
-0.098569036, 0.72074383, 0.67240906, 0.12032987, 0.6404896, 0.3735835, 2.1672323, 1.0780846, 0.98163986, -1.1703718, 0.0
0.46557495, 1.0684308, 0.7326762, 0.3535287, -0.2915316, 0.7602348, -0.59601873, -1.7728809, 0.9322091, -0.5167195, 0.0
0.32333982, 0.39199162, -0.53474396, 0.9106371, -0.16333303, -0.21923307, 1.2550895, 0.4836931, 1.0993978, -0.37348798, 1.0
-0.23319341, 0.070471734, 1.2624274, 0.0120807905, 0.15003626, 0.7093582, -1.1008744, 0.2378956, -0.8372447, 0.3306925, 1.0
-0.84268063, -0.15075724, 0.3058138, 1.3374114, 0.08402017, 0.007222271, 0.7669139, -0.20789407, -0.5914387, 0.64532983, 1.0
0.1398581, 0.27387583, -0.03101256, 1.0089242, -1.3585141, 0.16189165, -1.7595706, 0.4207389, -0.29060414, 1.3171153, 0.0
0.5432323, 1.4700105, 0.49914554, 0.80896723, -1.4028224, 1.4629434, 0.19205356, -0.08293745, 0.21037544, 0.684086, 0.0
0.5162616, -0.49918213, -0.2918882, 0.94717723, -0.5116035, -0.7218112, -1.145269, -2.0326612, 0.22549966, 0.60624796, 1.0
-0.014411947, -0.26198742, 0.9586178, 0.38270548, 0.18654567, 0.32755142, -0.21729992, -1.2497691, -0.7135407, 0.41252983, 1.0
-2.5328205, 0.5704685, -0.63636917, -1.4036398, 1.4272404, -0.8106561, -0.5291857, -0.722926, 1.0497143, -2.03414, 1.0
1.2663815, -1.7570271, 0.97648335, 0.9032385, -1.1489964, -1.7135665, -1.0280734, 0.28771815, -0.45290524, 1.7599516, 1.0
-1.0542643, -0.7219639, -0.96726614, -1.3602924, 0.5553421, 0.65127563, 1.274922, 0.66885114, -2.4485793, 0.8187585, 1.0
-0.2470597, 0.06802111, -0.21414134, 0.30937284, 0.79601246, 0.22115014, -0.6314669, 0.15761158, 0.12542713, -0.590841, 1.0
0.4752802, -0.72314864, 1.6883239, 0.8733723, 0.06894936, -1.069196, -1.2682134, -0.49086413, 0.5692879, 0.040179707, 1.0
0.68932843, -0.52287996, 1.2918918, 1.1026919, -1.1073077, -1.4693513, 0.04286053, -0.837369, 0.93471044, 0.7014517, 1.0
-0.42573094, -0.44748628, 0.6684421, -0.18673036, 0.6477604, 0.53616875, 0.10356214, 0.6591816, -1.3326918, 0.3346839, 1.0
-2.2586472, 2.3678348, -1.8799876, -0.9117077, -1.1146972, 1.7644035, 1.1744018, -1.7281741, -0.38620672, 0.21544243, 1.0
-0.017082658, 0.44473082, 0.61779517, -1.3719317, 0.43422806, 0.34607846, 0.52006817, -1.5558122, 0.37743106, -0.9758285, 0.0
1.009847, -1.0042256, -0.1671057, 1.0857528, -0.16496846, -1.1898985, -0.108343095, 1.723518, 0.48164773, 0.37282315, 1.0
1.989074, -1.0258008, 0.95948046, -0.04420584, 0.1700529, 0.57528263, -0.5256506, 1.7138689, -1.1163886, 0.6918187, 0.0
-1.5725399, 0.8447047, 2.7892578, 1.6432703, -0.037001193, 0.5983253, 1.0965687, 0.15073489, -0.1919774, 0.33585024, 1.0
0.16306052, 1.0367016, -1.1799064, -0.6445622, 0.35056856, 0.7016592, -0.6774795, -0.6909056, 1.0179865, -1.2564937, 0.0
-0.15113974, 0.095697455, 0.5037576, -0.76569337, -0.7377847, -0.4044482, 0.42630765, -1.3778672, 0.122488596, 0.27149472, 0.0
0.23564331, -1.3821043, 0.058281522, 0.7084674, 0.62244904, -0.5905741, -1.7221575, -0.38189295, -0.9696888, 0.6141439, 0.0
-0.09900349, -1.1738385, -1.555027, 0.50709623, 0.47048274, -0.7328557, 1.368351, -0.24697228, -0.74951124, 0.5110937, 1.0
-0.85065955, -0.6644991, -2.317835, -0.30288064, 1.2975172, -0.41386652, 0.32989582, -0.84556174, -0.4166497, -0.5907275, 1.0
1.6916381, -1.0510247, 0.7485596, 0.67398494, 0.5556304, -1.574182, 0.87439805, -1.6044599, 1.6310755, -0.883096, 1.0
-1.7529651, 0.47303262, 0.77261835, -0.63422316, 0.9602666, 0.21121661, 0.103154734, -0.78251445, -0.10147566, -0.88286495, 1.0
1.0732846, -1.6376404, -0.37351602, -1.0233411, 0.62280947, -0.50637835, 0.9863608, -1.6774038, -1.1455626, 0.33949995, 0.0
1.1931318, -0.8390345, 1.1357536, 1.0630914, 0.23857652, -1.5174358, -1.5178987, -0.37600777, 1.4769121, -0.5175669, 1.0
